Campaign,Ad group,Keyword,KW ID,Match type,Quality score,Est First Pos. Bid,Est Top of Page Bid
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_12,+2012 +kia +forte,644530451,Broad,10,$9.83,$7.91
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_13,kia forte 2013,796869247,Exact,3,$4.63,$2.71
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_13,+2013 +kia +forte +for +sale,868808160,Broad,10,$10.59,$2.90
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_14,+kia +forte +2014,811837981,Broad,4,$11.53,$5.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_14,2014 kia forte for sale,687781678,Exact,9,$8.19,$3.39
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_15,+kia +forte +2015,676304286,Broad,9,$11.33,$9.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_11,+kia +optima +2011,100959719,Broad,3,$3.75,$3.12
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_12,+2012 +kia +optima +for +sale,893400395,Broad,3,$10.01,$6.62
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_13,2013 kia optima for sale,108417524,Exact,3,$11.53,$4.08
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_14,+kia +optima +2014,662194139,Broad,3,$10.30,$7.70
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_14,+2014 +kia +optima,898766480,Broad,6,$9.97,$8.31
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Sorento-YR_12,kia sorento 2012,848842577,Exact,10,$7.91,$6.59
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Sorento-YR_13,2013 kia sorento,559882809,Exact,4,$8.71,$7.26
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Sorento-YR_15,2015 kia sorento,234103362,Exact,8,$9.22,$7.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_11,2011 kia soul,116100751,Exact,7,$9.68,$8.06
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_11,+2011 +kia +soul +for +sale,239716271,Broad,7,$7.48,$6.24
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_12,2012 kia soul,849785486,Exact,3,$11.12,$9.27
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_12,kia soul 2012,718520077,Exact,10,$5.48,$3.37
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_13,2013 kia soul for sale,897256879,Exact,7,$8.07,$6.72
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_14,+2014 +kia +soul,247633502,Broad,4,$11.59,$2.11
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_14,2014 kia soul for sale,246341778,Exact,5,$5.67,$4.69
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_14,+2014 +kia +soul +for +sale,569071896,Broad,6,$10.70,$8.92
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_14,kia soul 2014,769518236,Exact,7,$7.35,$6.13
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_15,kia soul 2015,494122333,Exact,3,$10.17,$4.40
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_11,+nissan +altima +2011,781805240,Broad,5,$11.10,$5.32
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_12,+2012 +nissan +altima,607544230,Broad,5,$10.83,$9.03
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_12,+nissan +altima +2012,486619952,Broad,9,$9.63,$8.02
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_12,+2012 +nissan +altima +for +sale,446177097,Broad,9,$3.76,$3.13
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_13,+2013 +nissan +altima +for +sale,204055996,Broad,7,$6.28,$5.23
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_14,+2014 +nissan +altima,365749188,Broad,8,$8.82,$7.35
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_15,+2015 +nissan +altima +for +sale,886334929,Broad,3,$10.38,$7.32
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_15,nissan altima 2015,804012900,Exact,10,$4.25,$3.54
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_11,2011 nissan leaf for sale,421892907,Exact,4,$6.24,$5.20
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_11,nissan leaf 2011,302496021,Exact,6,$9.77,$6.37
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_11,+2011 +nissan +leaf +for +sale,787234840,Broad,10,$6.99,$2.16
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_12,2012 nissan leaf,257761072,Exact,3,$11.46,$3.85
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_12,+2012 +nissan +leaf,225836134,Broad,3,$8.55,$7.12
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_13,2013 nissan leaf for sale,222361410,Exact,8,$8.54,$3.91
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_13,+2013 +nissan +leaf,348710081,Broad,8,$11.51,$3.16
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_13,+2013 +nissan +leaf +for +sale,494265855,Broad,10,$8.94,$7.45
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_14,+nissan +leaf +2014,108484471,Broad,3,$11.26,$9.38
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_14,+2014 +nissan +leaf +for +sale,265881672,Broad,9,$4.79,$3.99
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_14,2014 nissan leaf for sale,342420210,Exact,10,$7.21,$6.01
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_15,+2015 +nissan +leaf +for +sale,388204388,Broad,4,$9.61,$6.90
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_15,nissan leaf 2015,265355365,Exact,8,$5.88,$4.90
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_11,2011 toyota camry for sale,768821735,Exact,3,$6.02,$2.34
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_11,+2011 +toyota +camry +for +sale,129999139,Broad,7,$11.88,$7.75
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_11,+toyota +camry +2011,671862075,Broad,10,$8.68,$7.24
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_12,+2012 +toyota +camry +for +sale,573366306,Broad,6,$9.63,$8.02
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_12,2012 toyota camry,840728142,Exact,9,$7.88,$6.57
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_12,+toyota +camry +2012,557581972,Broad,10,$5.96,$4.97
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_13,2013 toyota camry for sale,757236132,Exact,3,$7.48,$6.23
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_13,+2013 +toyota +camry +for +sale,267328328,Broad,7,$9.70,$8.08
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_13,+toyota +camry +2013,619951618,Broad,8,$10.87,$7.84
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_14,2014 toyota camry for sale,534340959,Exact,6,$7.69,$6.41
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_14,+toyota +camry +2014,121918989,Broad,6,$8.91,$4.15
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_14,+2014 +toyota +camry +for +sale,852643574,Broad,9,$11.07,$9.22
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_15,+2015 +toyota +camry,718346636,Broad,6,$8.23,$2.39
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_15,2015 toyota camry for sale,578426732,Exact,9,$4.58,$3.82
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_12,+toyota +corolla +2012,119401481,Broad,3,$11.36,$4.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_12,2012 toyota corolla,543838341,Exact,6,$11.35,$9.45
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_13,+2013 +toyota +corolla +for +sale,783763473,Broad,4,$9.82,$3.45
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_14,+2014 +toyota +corolla,742154340,Broad,9,$10.90,$3.37
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_15,toyota corolla 2015,195957486,Exact,5,$8.13,$6.77
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_15,+2015 +toyota +corolla,593811616,Broad,10,$5.16,$2.53
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_11,+2011 +toyota +prius,742568193,Broad,3,$5.57,$3.91
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_12,+2012 +toyota +prius,235215377,Broad,6,$11.81,$7.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_13,+toyota +prius +2013,651186136,Broad,8,$11.12,$9.27
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_13,+2013 +toyota +prius,561051606,Broad,9,$8.25,$4.07
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_14,2014 toyota prius for sale,261533533,Exact,4,$9.03,$7.53
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_14,+2014 +toyota +prius +for +sale,145308732,Broad,5,$9.82,$8.19
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_14,2014 toyota prius,727964841,Exact,8,$5.29,$4.40
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_14,+toyota +prius +2014,687293540,Broad,9,$6.71,$2.67
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_15,+2015 +toyota +prius,818624914,Broad,6,$8.64,$7.20
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_11,2011 buick verano,783251670,Exact,4,$11.21,$6.81
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_11,buick verano 2011,815804809,Exact,9,$9.56,$2.84
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_11,2011 buick verano for sale,649457425,Exact,10,$5.64,$4.70
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_12,2012 buick verano for sale,652695969,Exact,4,$6.14,$5.12
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_13,+2013 +buick +verano +for +sale,565657343,Broad,4,$8.69,$3.70
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_13,+2013 +buick +verano,370163497,Broad,6,$8.58,$7.15
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_13,buick verano 2013,878081307,Exact,7,$9.72,$2.33
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_13,2013 buick verano for sale,151939924,Exact,9,$6.51,$5.42
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_14,2014 buick verano,558596257,Exact,8,$10.62,$8.01
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_14,+buick +verano +2014,459289355,Broad,9,$7.61,$5.75
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_14,+2014 +buick +verano,713470662,Broad,9,$7.21,$6.01
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_14,buick verano 2014,673424624,Exact,10,$9.59,$7.99
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_15,+2015 +buick +verano,520277151,Broad,5,$10.35,$8.60
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_15,+2015 +buick +verano +for +sale,321512672,Broad,5,$6.50,$5.42
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Buick-MO_Verano-YR_15,2015 buick verano,650867407,Exact,7,$10.31,$2.50
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_11,2011 cadillac srx for sale,489843346,Exact,7,$11.32,$9.43
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_11,+cadillac +srx +2011,267249203,Broad,9,$11.82,$9.85
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_12,2012 cadillac srx,392601450,Exact,5,$6.57,$4.66
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_12,2012 cadillac srx for sale,606357594,Exact,7,$8.94,$6.73
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_12,cadillac srx 2012,166579580,Exact,10,$9.41,$7.84
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_12,+2012 +cadillac +srx +for +sale,663483115,Broad,10,$10.92,$9.10
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_13,2013 cadillac srx,851570299,Exact,3,$9.11,$6.25
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_13,+cadillac +srx +2013,619125806,Broad,9,$10.73,$2.68
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_14,cadillac srx 2014,495935144,Exact,3,$10.26,$8.23
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_14,2014 cadillac srx,399034814,Exact,3,$8.27,$6.75
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_14,2014 cadillac srx for sale,563949064,Exact,4,$6.22,$5.18
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_14,+2014 +cadillac +srx,876425474,Broad,5,$5.33,$3.57
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_14,+2014 +cadillac +srx +for +sale,840620580,Broad,5,$9.86,$8.22
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_15,2015 cadillac srx,708360584,Exact,6,$7.02,$5.85
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_15,+cadillac +srx +2015,806205439,Broad,8,$7.86,$2.39
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Cadillac-MO_SRX-YR_15,+2015 +cadillac +srx +for +sale,856283633,Broad,8,$8.88,$7.40
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_11,chevrolet camaro 2011,284265331,Exact,5,$11.36,$9.46
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_11,2011 chevrolet camaro,218125994,Exact,7,$9.72,$7.17
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_12,+chevrolet +camaro +2012,188656375,Broad,5,$8.47,$7.06
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_12,+2012 +chevrolet +camaro +for +sale,109060318,Broad,6,$8.22,$3.68
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_12,2012 chevrolet camaro for sale,770353053,Exact,9,$10.07,$4.89
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_12,+2012 +chevrolet +camaro,542742777,Broad,9,$6.54,$3.57
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_13,2013 chevrolet camaro,364521132,Exact,5,$10.71,$8.92
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_13,+2013 +chevrolet +camaro,128611228,Broad,8,$3.02,$2.45
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_14,+2014 +chevrolet +camaro +for +sale,717336520,Broad,4,$9.39,$7.82
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_14,chevrolet camaro 2014,455957389,Exact,8,$6.14,$5.11
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_14,2014 chevrolet camaro for sale,805582511,Exact,9,$7.19,$5.99
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_15,+2015 +chevrolet +camaro,663738143,Broad,3,$7.64,$5.48
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_15,chevrolet camaro 2015,534469550,Exact,6,$10.10,$2.23
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_15,+chevrolet +camaro +2015,879735901,Broad,7,$9.52,$7.07
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Camaro-YR_15,2015 chevrolet camaro,434889708,Exact,8,$11.07,$9.23
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_11,2011 chevrolet cruze for sale,273926146,Exact,5,$9.45,$7.88
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_11,+2011 +chevrolet +cruze,474567421,Broad,9,$10.34,$8.62
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_11,+chevrolet +cruze +2011,156063819,Broad,10,$10.76,$8.96
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_12,+2012 +chevrolet +cruze +for +sale,749189320,Broad,3,$4.13,$3.44
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_12,chevrolet cruze 2012,399579642,Exact,4,$4.77,$3.08
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_12,2012 chevrolet cruze for sale,397405576,Exact,7,$8.50,$6.12
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_12,2012 chevrolet cruze,165756732,Exact,10,$8.77,$7.31
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_12,+chevrolet +cruze +2012,607184502,Broad,10,$6.05,$2.91
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_13,+chevrolet +cruze +2013,660954640,Broad,6,$8.48,$2.63
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_13,+2013 +chevrolet +cruze +for +sale,545631916,Broad,6,$9.04,$6.04
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_13,+2013 +chevrolet +cruze,114632689,Broad,7,$11.01,$9.17
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_13,2013 chevrolet cruze,120870623,Exact,9,$11.18,$2.30
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_13,2013 chevrolet cruze for sale,111464384,Exact,10,$9.13,$2.23
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_14,2014 chevrolet cruze for sale,864828468,Exact,3,$8.94,$5.40
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_14,chevrolet cruze 2014,192046978,Exact,4,$8.27,$2.79
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_14,+chevrolet +cruze +2014,191962702,Broad,9,$9.05,$6.81
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_14,+2014 +chevrolet +cruze,280804846,Broad,10,$7.06,$5.89
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_15,2015 chevrolet cruze,512366196,Exact,3,$8.15,$6.21
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_15,+2015 +chevrolet +cruze +for +sale,829366610,Broad,3,$7.07,$4.49
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_15,2015 chevrolet cruze for sale,338010227,Exact,5,$11.45,$9.54
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_15,+2015 +chevrolet +cruze,835048568,Broad,7,$7.07,$5.89
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Cruze-YR_15,+chevrolet +cruze +2015,489206880,Broad,8,$8.49,$7.07
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_11,2011 chevrolet equinox for sale,120284093,Exact,4,$7.26,$5.02
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_11,+chevrolet +equinox +2011,728666664,Broad,5,$9.04,$7.53
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_11,chevrolet equinox 2011,306884341,Exact,10,$7.68,$3.54
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_12,chevrolet equinox 2012,439577406,Exact,9,$11.85,$8.51
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_12,+2012 +chevrolet +equinox,538141520,Broad,9,$11.33,$9.45
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_12,2012 chevrolet equinox,873774750,Exact,10,$10.43,$8.69
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_13,chevrolet equinox 2013,802204129,Exact,4,$10.49,$6.36
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_13,+2013 +chevrolet +equinox,506079256,Broad,5,$10.13,$6.65
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_13,+2013 +chevrolet +equinox +for +sale,791246012,Broad,6,$11.63,$4.77
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_13,+chevrolet +equinox +2013,178771317,Broad,7,$7.58,$5.17
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_14,2014 chevrolet equinox,660193457,Exact,6,$5.38,$2.89
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_14,2014 chevrolet equinox for sale,693846673,Exact,7,$4.60,$2.42
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_14,+2014 +chevrolet +equinox +for +sale,818222360,Broad,9,$7.99,$6.66
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_14,+chevrolet +equinox +2014,799961561,Broad,10,$10.06,$5.93
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_15,2015 chevrolet equinox,756085405,Exact,4,$9.27,$5.67
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_15,+2015 +chevrolet +equinox +for +sale,438146050,Broad,4,$11.00,$9.17
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_15,+chevrolet +equinox +2015,588861896,Broad,6,$5.92,$3.02
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_15,chevrolet equinox 2015,324656385,Exact,9,$8.19,$5.92
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Equinox-YR_15,2015 chevrolet equinox for sale,233960985,Exact,10,$9.85,$7.83
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_11,+chevrolet +volt +2011,509795677,Broad,3,$8.50,$2.69
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_11,2011 chevrolet volt for sale,649694818,Exact,4,$4.39,$3.66
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_11,+2011 +chevrolet +volt,437763252,Broad,5,$11.50,$3.24
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_11,2011 chevrolet volt,159486527,Exact,6,$7.11,$2.88
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_12,chevrolet volt 2012,349832731,Exact,7,$6.22,$5.18
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_12,+2012 +chevrolet +volt,505990755,Broad,7,$11.39,$8.97
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_12,2012 chevrolet volt for sale,359797642,Exact,10,$10.63,$8.86
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_13,chevrolet volt 2013,520239452,Exact,4,$8.59,$4.64
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_13,2013 chevrolet volt for sale,516301574,Exact,5,$6.45,$2.40
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_13,2013 chevrolet volt,601323411,Exact,6,$11.58,$9.65
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Chevrolet-MO_Volt-YR_13,+chevrolet +volt +2013,332787183,Broad,6,$9.04,$7.16
